id_open_close_main,day_open_close,open,close
oc_227,วันเสาร์,9.0,18.3
oc_227,วันอาทิตย์,9.0,18.3
oc_227,วันจันทร์,9.0,18.3
oc_227,วันอังคาร,9.0,18.3
oc_227,วันพุธ,9.0,18.3
oc_227,วันพฤหัสบดี,0.0,0.0
oc_227,วันศุกร์,9.0,18.3
,,,
oc_229,วันเสาร์,10.0,21.0
oc_229,วันอาทิตย์,10.0,21.0
oc_229,วันจันทร์,10.3,20.3
oc_229,วันอังคาร,10.3,20.3
oc_229,วันพุธ,10.3,20.3
oc_229,วันพฤหัสบดี,10.3,20.3
oc_229,วันศุกร์,10.0,21.0
oc_230,วันเสาร์,10.3,18.0
oc_230,วันอาทิตย์,10.3,18.0
oc_230,วันจันทร์,10.3,18.0
oc_230,วันอังคาร,10.3,18.0
oc_230,วันพุธ,10.3,18.0
oc_230,วันพฤหัสบดี,10.3,18.0
oc_230,วันศุกร์,10.3,18.0
oc_231,วันเสาร์,6.0,19.0
oc_231,วันอาทิตย์,6.0,19.0
oc_231,วันจันทร์,6.0,19.0
oc_231,วันอังคาร,6.0,19.0
oc_231,วันพุธ,6.0,19.0
oc_231,วันพฤหัสบดี,6.0,19.0
oc_231,วันศุกร์,6.0,19.0
oc_232,วันเสาร์,8.0,20.0
oc_232,วันอาทิตย์,8.0,20.0
oc_232,วันจันทร์,8.0,20.0
oc_232,วันอังคาร,8.0,20.0
oc_232,วันพุธ,8.0,20.0
oc_232,วันพฤหัสบดี,8.0,20.0
oc_232,วันศุกร์,8.0,20.0
oc_233,วันเสาร์,11.0,21.0
oc_233,วันอาทิตย์,11.0,21.0
oc_233,วันจันทร์,11.0,21.0
oc_233,วันอังคาร,11.0,21.0
oc_233,วันพุธ,11.0,21.0
oc_233,วันพฤหัสบดี,11.0,21.0
oc_233,วันศุกร์,11.0,21.0
oc_234,วันเสาร์,7.0,18.0
oc_234,วันอาทิตย์,7.0,18.0
oc_234,วันจันทร์,7.0,18.0
oc_234,วันอังคาร,7.0,18.0
oc_234,วันพุธ,7.0,18.0
oc_234,วันพฤหัสบดี,7.0,18.0
oc_234,วันศุกร์,7.0,18.0
oc_235,วันเสาร์,8.0,18.0
oc_235,วันอาทิตย์,8.0,18.0
oc_235,วันจันทร์,8.0,18.0
oc_235,วันอังคาร,8.0,18.0
oc_235,วันพุธ,0.0,0.0
oc_235,วันพฤหัสบดี,9.0,17.0
oc_235,วันศุกร์,8.0,18.0
oc_236,วันเสาร์,0.0,0.0
oc_236,วันอาทิตย์,0.0,0.0
oc_236,วันจันทร์,0.0,0.0
oc_236,วันอังคาร,0.0,0.0
oc_236,วันพุธ,0.0,0.0
oc_236,วันพฤหัสบดี,0.0,0.0
oc_236,วันศุกร์,0.0,0.0
oc_237,วันเสาร์,8.3,17.0
oc_237,วันอาทิตย์,8.3,16.0
oc_237,วันจันทร์,8.3,17.0
oc_237,วันอังคาร,8.3,17.0
oc_237,วันพุธ,8.3,17.0
oc_237,วันพฤหัสบดี,8.3,17.0
oc_237,วันศุกร์,8.3,17.0
oc_238,วันเสาร์,7.0,18.0
oc_238,วันอาทิตย์,7.0,18.0
oc_238,วันจันทร์,6.3,17.0
oc_238,วันอังคาร,6.3,17.0
oc_238,วันพุธ,6.3,17.0
oc_238,วันพฤหัสบดี,6.3,17.0
oc_238,วันศุกร์,6.3,17.0
oc_239,วันเสาร์,7.0,21.0
oc_239,วันอาทิตย์,7.0,21.0
oc_239,วันจันทร์,7.0,21.0
oc_239,วันอังคาร,7.0,21.0
oc_239,วันพุธ,7.0,21.0
oc_239,วันพฤหัสบดี,7.0,21.0
oc_239,วันศุกร์,7.0,21.0
oc_240,วันเสาร์,10.0,21.0
oc_240,วันอาทิตย์,10.3,21.0
oc_240,วันจันทร์,10.3,21.0
oc_240,วันอังคาร,10.3,21.0
oc_240,วันพุธ,10.3,21.0
oc_240,วันพฤหัสบดี,10.3,21.0
oc_240,วันศุกร์,10.0,21.0
oc_241,วันเสาร์,7.0,19.0
oc_241,วันอาทิตย์,7.0,19.0
oc_241,วันจันทร์,7.0,19.0
oc_241,วันอังคาร,7.0,19.0
oc_241,วันพุธ,7.0,19.0
oc_241,วันพฤหัสบดี,7.0,19.0
oc_241,วันศุกร์,7.0,19.0
oc_242,วันเสาร์,6.0,18.0
oc_242,วันอาทิตย์,6.0,18.0
oc_242,วันจันทร์,6.0,18.0
oc_242,วันอังคาร,6.0,18.0
oc_242,วันพุธ,6.0,18.0
oc_242,วันพฤหัสบดี,6.0,18.0
oc_242,วันศุกร์,6.0,18.0
,,,
oc_244,วันเสาร์,10.0,22.0
oc_244,วันอาทิตย์,10.0,22.0
oc_244,วันจันทร์,10.3,21.3
oc_244,วันอังคาร,10.3,21.3
oc_244,วันพุธ,10.3,21.3
oc_244,วันพฤหัสบดี,10.3,21.3
oc_244,วันศุกร์,10.3,21.3
oc_245,วันเสาร์,9.0,20.3
oc_245,วันอาทิตย์,9.0,20.3
oc_245,วันจันทร์,9.0,20.0
oc_245,วันอังคาร,9.0,20.0
oc_245,วันพุธ,9.0,20.0
oc_245,วันพฤหัสบดี,9.0,20.0
oc_245,วันศุกร์,9.0,20.0
oc_246,วันเสาร์,8.0,15.0
oc_246,วันอาทิตย์,8.0,15.0
oc_246,วันจันทร์,8.0,15.0
oc_246,วันอังคาร,8.0,15.0
oc_246,วันพุธ,8.0,15.0
oc_246,วันพฤหัสบดี,8.0,15.0
oc_246,วันศุกร์,8.0,15.0
,,,
oc_248,วันเสาร์,0.0,0.0
oc_248,วันอาทิตย์,0.0,0.0
oc_248,วันจันทร์,8.0,17.0
oc_248,วันอังคาร,8.0,17.0
oc_248,วันพุธ,0.0,0.0
oc_248,วันพฤหัสบดี,8.0,17.0
oc_248,วันศุกร์,0.0,0.0
oc_249,วันเสาร์,7.0,15.0
oc_249,วันอาทิตย์,7.0,15.0
oc_249,วันจันทร์,7.0,15.0
oc_249,วันอังคาร,7.0,15.0
oc_249,วันพุธ,7.0,15.0
oc_249,วันพฤหัสบดี,7.0,15.0
oc_249,วันศุกร์,7.0,15.0
oc_250,วันเสาร์,10.0,18.3
oc_250,วันอาทิตย์,10.0,18.3
oc_250,วันจันทร์,10.0,18.3
oc_250,วันอังคาร,10.0,18.3
oc_250,วันพุธ,10.0,18.3
oc_250,วันพฤหัสบดี,10.0,18.3
oc_250,วันศุกร์,0.0,0.0
oc_251,วันเสาร์,6.0,16.0
oc_251,วันอาทิตย์,6.0,16.0
oc_251,วันจันทร์,6.0,16.0
oc_251,วันอังคาร,6.0,16.0
oc_251,วันพุธ,6.0,16.0
oc_251,วันพฤหัสบดี,6.0,16.0
oc_251,วันศุกร์,6.0,16.0
oc_252,วันเสาร์,14.0,0.0
oc_252,วันอาทิตย์,14.0,0.0
oc_252,วันจันทร์,14.0,0.0
oc_252,วันอังคาร,14.0,0.0
oc_252,วันพุธ,14.0,0.0
oc_252,วันพฤหัสบดี,14.0,0.0
oc_252,วันศุกร์,14.0,0.0
oc_253,วันเสาร์,7.0,13.3
oc_253,วันอาทิตย์,7.0,13.3
oc_253,วันจันทร์,6.0,13.3
oc_253,วันอังคาร,6.0,13.3
oc_253,วันพุธ,6.0,13.3
oc_253,วันพฤหัสบดี,6.0,13.3
oc_253,วันศุกร์,6.0,13.3
oc_254,วันเสาร์,9.0,20.3
oc_254,วันอาทิตย์,9.0,20.3
oc_254,วันจันทร์,9.0,20.3
oc_254,วันอังคาร,9.0,20.3
oc_254,วันพุธ,9.0,20.3
oc_254,วันพฤหัสบดี,9.0,20.3
oc_254,วันศุกร์,9.0,20.3
oc_255,วันเสาร์,9.0,18.3
oc_255,วันอาทิตย์,9.0,18.3
oc_255,วันจันทร์,9.0,18.3
oc_255,วันอังคาร,9.0,18.3
oc_255,วันพุธ,9.0,18.3
oc_255,วันพฤหัสบดี,9.0,18.3
oc_255,วันศุกร์,9.0,18.3
oc_256,วันเสาร์,7.0,17.3
oc_256,วันอาทิตย์,7.0,17.3
