id_open_close_main,day_open_close,open,close,open_time,open_close
oc_227,วันเสาร์,9.0,18.3,09:00:00,18:30:00
oc_227,วันอาทิตย์,9.0,18.3,09:00:00,18:30:00
oc_227,วันจันทร์,9.0,18.3,09:00:00,18:30:00
oc_227,วันอังคาร,9.0,18.3,09:00:00,18:30:00
oc_227,วันพุธ,9.0,18.3,09:00:00,18:30:00
oc_227,วันพฤหัสบดี,0.0,0.0,00:00:00,00:00:00
oc_227,วันศุกร์,9.0,18.3,09:00:00,18:30:00
,,,,,
oc_229,วันเสาร์,10.0,21.0,10:00:00,21:00:00
oc_229,วันอาทิตย์,10.0,21.0,10:00:00,21:00:00
oc_229,วันจันทร์,10.3,20.3,10:30:00,20:30:00
oc_229,วันอังคาร,10.3,20.3,10:30:00,20:30:00
oc_229,วันพุธ,10.3,20.3,10:30:00,20:30:00
oc_229,วันพฤหัสบดี,10.3,20.3,10:30:00,20:30:00
oc_229,วันศุกร์,10.0,21.0,10:00:00,21:00:00
oc_230,วันเสาร์,10.3,18.0,10:30:00,18:00:00
oc_230,วันอาทิตย์,10.3,18.0,10:30:00,18:00:00
oc_230,วันจันทร์,10.3,18.0,10:30:00,18:00:00
oc_230,วันอังคาร,10.3,18.0,10:30:00,18:00:00
oc_230,วันพุธ,10.3,18.0,10:30:00,18:00:00
oc_230,วันพฤหัสบดี,10.3,18.0,10:30:00,18:00:00
oc_230,วันศุกร์,10.3,18.0,10:30:00,18:00:00
oc_231,วันเสาร์,6.0,19.0,06:00:00,19:00:00
oc_231,วันอาทิตย์,6.0,19.0,06:00:00,19:00:00
oc_231,วันจันทร์,6.0,19.0,06:00:00,19:00:00
oc_231,วันอังคาร,6.0,19.0,06:00:00,19:00:00
oc_231,วันพุธ,6.0,19.0,06:00:00,19:00:00
oc_231,วันพฤหัสบดี,6.0,19.0,06:00:00,19:00:00
oc_231,วันศุกร์,6.0,19.0,06:00:00,19:00:00
oc_232,วันเสาร์,8.0,20.0,08:00:00,20:00:00
oc_232,วันอาทิตย์,8.0,20.0,08:00:00,20:00:00
oc_232,วันจันทร์,8.0,20.0,08:00:00,20:00:00
oc_232,วันอังคาร,8.0,20.0,08:00:00,20:00:00
oc_232,วันพุธ,8.0,20.0,08:00:00,20:00:00
oc_232,วันพฤหัสบดี,8.0,20.0,08:00:00,20:00:00
oc_232,วันศุกร์,8.0,20.0,08:00:00,20:00:00
oc_233,วันเสาร์,11.0,21.0,11:00:00,21:00:00
oc_233,วันอาทิตย์,11.0,21.0,11:00:00,21:00:00
oc_233,วันจันทร์,11.0,21.0,11:00:00,21:00:00
oc_233,วันอังคาร,11.0,21.0,11:00:00,21:00:00
oc_233,วันพุธ,11.0,21.0,11:00:00,21:00:00
oc_233,วันพฤหัสบดี,11.0,21.0,11:00:00,21:00:00
oc_233,วันศุกร์,11.0,21.0,11:00:00,21:00:00
oc_234,วันเสาร์,7.0,18.0,07:00:00,18:00:00
oc_234,วันอาทิตย์,7.0,18.0,07:00:00,18:00:00
oc_234,วันจันทร์,7.0,18.0,07:00:00,18:00:00
oc_234,วันอังคาร,7.0,18.0,07:00:00,18:00:00
oc_234,วันพุธ,7.0,18.0,07:00:00,18:00:00
oc_234,วันพฤหัสบดี,7.0,18.0,07:00:00,18:00:00
oc_234,วันศุกร์,7.0,18.0,07:00:00,18:00:00
oc_235,วันเสาร์,8.0,18.0,08:00:00,18:00:00
oc_235,วันอาทิตย์,8.0,18.0,08:00:00,18:00:00
oc_235,วันจันทร์,8.0,18.0,08:00:00,18:00:00
oc_235,วันอังคาร,8.0,18.0,08:00:00,18:00:00
oc_235,วันพุธ,0.0,0.0,00:00:00,00:00:00
oc_235,วันพฤหัสบดี,9.0,17.0,09:00:00,17:00:00
oc_235,วันศุกร์,8.0,18.0,08:00:00,18:00:00
oc_236,วันเสาร์,0.0,0.0,00:00:00,00:00:00
oc_236,วันอาทิตย์,0.0,0.0,00:00:00,00:00:00
oc_236,วันจันทร์,0.0,0.0,00:00:00,00:00:00
oc_236,วันอังคาร,0.0,0.0,00:00:00,00:00:00
oc_236,วันพุธ,0.0,0.0,00:00:00,00:00:00
oc_236,วันพฤหัสบดี,0.0,0.0,00:00:00,00:00:00
oc_236,วันศุกร์,0.0,0.0,00:00:00,00:00:00
oc_237,วันเสาร์,8.3,17.0,08:30:00,17:00:00
oc_237,วันอาทิตย์,8.3,16.0,08:30:00,16:00:00
oc_237,วันจันทร์,8.3,17.0,08:30:00,17:00:00
oc_237,วันอังคาร,8.3,17.0,08:30:00,17:00:00
oc_237,วันพุธ,8.3,17.0,08:30:00,17:00:00
oc_237,วันพฤหัสบดี,8.3,17.0,08:30:00,17:00:00
oc_237,วันศุกร์,8.3,17.0,08:30:00,17:00:00
oc_238,วันเสาร์,7.0,18.0,07:00:00,18:00:00
oc_238,วันอาทิตย์,7.0,18.0,07:00:00,18:00:00
oc_238,วันจันทร์,6.3,17.0,06:29:00,17:00:00
oc_238,วันอังคาร,6.3,17.0,06:29:00,17:00:00
oc_238,วันพุธ,6.3,17.0,06:29:00,17:00:00
oc_238,วันพฤหัสบดี,6.3,17.0,06:29:00,17:00:00
oc_238,วันศุกร์,6.3,17.0,06:29:00,17:00:00
oc_239,วันเสาร์,7.0,21.0,07:00:00,21:00:00
oc_239,วันอาทิตย์,7.0,21.0,07:00:00,21:00:00
oc_239,วันจันทร์,7.0,21.0,07:00:00,21:00:00
oc_239,วันอังคาร,7.0,21.0,07:00:00,21:00:00
oc_239,วันพุธ,7.0,21.0,07:00:00,21:00:00
oc_239,วันพฤหัสบดี,7.0,21.0,07:00:00,21:00:00
oc_239,วันศุกร์,7.0,21.0,07:00:00,21:00:00
oc_240,วันเสาร์,10.0,21.0,10:00:00,21:00:00
oc_240,วันอาทิตย์,10.3,21.0,10:30:00,21:00:00
oc_240,วันจันทร์,10.3,21.0,10:30:00,21:00:00
oc_240,วันอังคาร,10.3,21.0,10:30:00,21:00:00
oc_240,วันพุธ,10.3,21.0,10:30:00,21:00:00
oc_240,วันพฤหัสบดี,10.3,21.0,10:30:00,21:00:00
oc_240,วันศุกร์,10.0,21.0,10:00:00,21:00:00
oc_241,วันเสาร์,7.0,19.0,07:00:00,19:00:00
oc_241,วันอาทิตย์,7.0,19.0,07:00:00,19:00:00
oc_241,วันจันทร์,7.0,19.0,07:00:00,19:00:00
oc_241,วันอังคาร,7.0,19.0,07:00:00,19:00:00
