name,lat,long,url,rating,comment,sal1,sal2,id_open_close_main,id_customer_main,id_option_main,id_review_main,zone,distance_rangsit,distance_khlong_rangsit,distance_lak_hok
RaRyne Cafe,14.0758637,100.6018511,"https://www.google.com/maps/place/RaRyne+Cafe/@14.0673117,100.6089526,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27fcfcb95081d:0x3309cda944d24b81!8m2!3d14.0758637!4d100.6018511!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11vc34t5hx?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,19.0,฿1-100 ต่อคน,15.0,oc_63,ci_63,option_63,review_63,krongone,9.530048567146327,10.53589428696966,12.268343650271753
SEE YOU CAFE,14.06912,100.5967799,"https://www.google.com/maps/place/SEE+YOU+CAFE/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27fc1f9a82e7b:0x69becc423ebc887e!8m2!3d14.06912!4d100.5967799!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZeABAA!16s%2Fg%2F11g6js7wg2?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,11.0,,,oc_64,ci_64,option_64,review_64,krongone,8.753384111957862,9.780633876508796,11.486119327544815
Nomwan,14.0663497,100.6077568,"https://www.google.com/maps/place/Nomwan/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27fee2def4c93:0x49d4c9a7484058d!8m2!3d14.0663497!4d100.6077568!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZeABAA!16s%2Fg%2F11hb4vt82y?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.3,42.0,฿1-100 ต่อคน,8.0,oc_65,ci_65,option_65,review_65,krongone,8.555159595082864,9.525542922877216,11.289663130511743
ศุภ (SUPH.COFFEE),14.0683275,100.6030669,"https://www.google.com/maps/place/%E0%B8%A8%E0%B8%B8%E0%B8%A0+(SUPH.COFFEE)/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e287cbbd6f83ad:0xf12fdcc015b889f8!8m2!3d14.0683275!4d100.6030669!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZeABAA!16s%2Fg%2F11rts1byqm?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,22.0,฿1-100 ต่อคน,8.0,oc_66,ci_66,option_66,review_66,krongone,8.707039534737332,9.704512123925502,11.445760809048446
Hom Krun Coffee สาขาเอไอที,14.0785009,100.6137391,"https://www.google.com/maps/place/Hom+Krun+Coffee+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%AD%E0%B9%84%E0%B8%AD%E0%B8%97%E0%B8%B5/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27f8c0c127f8d:0x51bed40138dbd022!8m2!3d14.0785009!4d100.6137391!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZeABAA!16s%2Fg%2F12qgp0km3?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,263.0,฿100-200 ต่อคน,15.0,oc_67,ci_67,option_67,review_67,krongone,10.001480782685691,10.949152661934978,12.7282025578406
Ellie My Love Cafe มหาวิทยาลัยธรรมศาสตร์รังสิต,14.0766961,100.597519,"https://www.google.com/maps/place/Ellie+My+Love+Cafe+%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27f001b6e93a1:0x337f70fb916df28d!8m2!3d14.0766961!4d100.597519!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11y287h_zx?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5.0,11.0,฿1-100 ต่อคน,5.0,oc_68,ci_68,option_68,review_68,krongone,9.597573804452415,10.621985257513696,12.331161805032197
FUZEI,14.0747257,100.6000694,"https://www.google.com/maps/place/FUZEI/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27fd1d6cec861:0x56605780d6495390!8m2!3d14.0747257!4d100.6000694!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11v5bs8w_r?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,13.0,฿1-100 ต่อคน,9.0,oc_69,ci_69,option_69,review_69,krongone,9.390673574341541,10.404205667337065,12.127746158907595
Poon-Poon cafe,14.066351,100.6058903,"https://www.google.com/maps/place/Poon-Poon+cafe/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27fee539668bf:0x1cff1aa35dd0b449!8m2!3d14.066351!4d100.6058903!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZeABAA!16s%2Fg%2F12qg_9kmz?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,19.0,,,oc_70,ci_70,option_70,review_70,krongone,8.525143412726981,9.50630806119343,11.262170305224727
พีเพิล ฮอส People Haus,14.0716399,100.6123468,"https://www.google.com/maps/place/%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B8%A5+%E0%B8%AE%E0%B8%AD%E0%B8%AA+People+Haus/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27f4b7aeb298d:0xf80790df39b96564!8m2!3d14.0716399!4d100.6123468!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZeABAA!16s%2Fg%2F11sg2hlg4n?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,63.0,฿100-200 ต่อคน,14.0,oc_71,ci_71,option_71,review_71,krongone,9.22397102815879,10.172340856200483,11.95072547981958
CURVE CAF',14.0617019,100.6088568,"https://www.google.com/maps/place/CURVE+CAF'/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27f1340b26087:0xace2e61cde96757e!8m2!3d14.0617019!4d100.6088568!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11rfc9qtm1?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,88.0,฿1-100 ต่อคน,46.0,oc_72,ci_72,option_72,review_72,krongone,8.0667466544506,9.026007035640122,10.797438801430054
Delight Cafe+Bakery,14.0656881,100.61361,"https://www.google.com/maps/place/Delight+Cafe%2BBakery/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27ff0d70ec569:0x24f9c389ec3cc2da!8m2!3d14.0656881!4d100.61361!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F1ptxy0nsk?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",3.7,7.0,,,oc_73,ci_73,option_73,review_73,krongone,8.607854647997877,9.540980625853285,11.326914138517614
คุ้มเศรษฐี ธรรมศาสตร์รังสิต,14.0730788,100.6024564,"https://www.google.com/maps/place/%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%B5+%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27f0fbe22116f:0xdfd4dc1dffad96d7!8m2!3d14.0730788!4d100.6024564!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11pcs4xgx6?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,13.0,฿1-100 ต่อคน,7.0,oc_74,ci_74,option_74,review_74,krongone,9.2268440031171,10.229064622556818,11.965455064660242
Baan Corgi,14.0663302,100.6093926,"https://www.google.com/maps/place/Baan+Corgi/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27f9fc889facf:0x24957cb385be3d73!8m2!3d14.0663302!4d100.6093926!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11j_14n5tk?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5.0,1.0,,,oc_75,ci_75,option_75,review_75,krongone,8.583255587206857,9.543835938975358,11.314634543570278
โทกิ คาเฟ่ - คอฟฟี่ แอนด์ เบเกอรี่,14.0661521,100.6122041,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%97%E0%B8%81%E0%B8%B4+%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88+-+%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88+%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C+%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d81c8afd68353:0xa045158632639bd1!8m2!3d14.0661521!4d100.6122041!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11v5t0r5ps?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,37.0,฿100-200 ต่อคน,14.0,oc_76,ci_76,option_76,review_76,krongone,8.62405850026217,9.566912504405995,11.348039220023558
ร้าน GTK Coffee,14.0674037,100.6047624,"https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99+GTK+Coffee/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27fbf6a132125:0x1daee01c95d3db54!8m2!3d14.0674037!4d100.6047624!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZeABAA!16s%2Fg%2F11rqyw80pt?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,3.0,,,oc_77,ci_77,option_77,review_77,krongone,8.625337684531893,9.613394684112725,11.363432857933903
Kojicha premium matcha สาขาธรรมศาสตร์รังสิต,14.065697,100.6069868,"https://www.google.com/maps/place/Kojicha+premium+matcha+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27fb9adbd7137:0xd59483086b392ad!8m2!3d14.065697!4d100.6069868!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZeABAA!16s%2Fg%2F11flmhpg16?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5.0,1.0,,,oc_78,ci_78,option_78,review_78,krongone,8.470427107331599,9.444812671935683,11.20596485481177
Klin Cafe & Restaurant,14.0767425,100.6253428,"https://www.google.com/maps/place/Klin+Cafe+%26+Restaurant/@14.06912,100.5205622,13z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiHIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d811866d59ead:0xade21c284a970e8e!8m2!3d14.0767425!4d100.6253428!15sCivguITguKXguK3guIfguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIWi4iLOC4hOC4peC4reC4hyDguKvguJnguLbguYjguIcg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZeABAA!16s%2Fg%2F11nym8vpn7?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.0,1.0,,,oc_79,ci_79,option_79,review_79,krongone,10.142717524802526,11.018965965276193,12.82415289584582
