name,lat,long,url,rating,comment,sal1,sal2,id_open_close_main,id_customer_main,id_option_main,id_review_main,zone,distance_rangsit,distance_khlong_rangsit,distance_lak_hok
คาเฟ่แมวรังสิต,13.9665009,100.6085378,"https://www.google.com/maps/place/%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B9%81%E0%B8%A1%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281fa066df053:0x59df6e12dca4a41e!8m2!3d13.9665009!4d100.6085378!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11bxfxw78z?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,281,฿100-200 ต่อคน,57.0,oc_113,ci_113,option_113,review_113,rungsit,3.036052451061968,1.96827127910652,1.7341073985927176
Horme Cafe หอม คาเฟ่ สาขารังสิต,13.9947802,100.6180976,"https://www.google.com/maps/place/Horme+Cafe+%E0%B8%AB%E0%B8%AD%E0%B8%A1+%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281bc663f35e3:0x95f09128ecdc5857!8m2!3d13.9947802!4d100.6180976!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11y3kwb7l2?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,133,฿100-200 ต่อคน,78.0,oc_114,ci_114,option_114,review_114,rungsit,2.5424489479611316,2.614612876978777,4.236578528479771
Ratiohead Coffee Space,13.9848443,100.6381196,"https://www.google.com/maps/place/Ratiohead+Coffee+Space/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f5b089051c7:0x7392bf0b893630eb!8m2!3d13.9848443!4d100.6381196!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11s9ljx912?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,63,฿1-100 ต่อคน,28.0,oc_115,ci_115,option_115,review_115,rungsit,4.697228128785537,4.312175146634317,5.356052702096253
Rim Klong Cafe,13.9838451,100.6135376,"https://www.google.com/maps/place/Rim%E2%80%8B+Klong%E2%80%8B+Cafe%E2%80%8B/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281c30aa43fa5:0x3a8a10c813a0c221!8m2!3d13.9838451!4d100.6135376!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11h5pg2p0q?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.1,168,,,oc_116,ci_116,option_116,review_116,rungsit,2.1329652952314797,1.667096938947056,3.0235213757465087
a cup of trees,14.026297,100.748292,"https://www.google.com/maps/place/a+cup+of+trees/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d78c179a30931:0x49f5087852f89767!8m2!3d14.026297!4d100.748292!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F1td9m_c4?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.3,355,฿100-200 ต่อคน,32.0,oc_117,ci_117,option_117,review_117,rungsit,17.01631053991745,16.93913172947101,18.102763633243057
ปังนะ-pungnaคาเฟ่รังสิต,13.9918459,100.6055357,"https://www.google.com/maps/place/%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%99%E0%B8%B0-pungna%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281c5aa7c68f5:0x468ba2c35cdefc50!8m2!3d13.9918459!4d100.6055357!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11hcdtm0lf?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,25,฿1-100 ต่อคน,5.0,oc_118,ci_118,option_118,review_118,rungsit,1.1513880829899656,1.418440696783594,3.209929751789422
DE FACTO CAFE AND EATERY,14.0072637,100.6643809,"https://www.google.com/maps/place/DE+FACTO+CAFE+AND+EATERY/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7faa76ac0c75:0xaee1a59ebdb5b8aa!8m2!3d14.0072637!4d100.6643809!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11c30r9fgj?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.2,538,,,oc_119,ci_119,option_119,review_118,rungsit,7.7200018455553705,7.693962617305959,9.018601068034432
กัญชารังสิต cafe Cannabis & RangsitCannabis Mr.THC Shop & 大麻 & マリファナ,14.004957,100.6413453,"https://www.google.com/maps/place/%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+cafe+Cannabis+%26+RangsitCannabis+Mr.THC+Shop+%26+%E5%A4%A7%E9%BA%BB+%26+%E3%83%9E%E3%83%AA%E3%83%95%E3%82%A1%E3%83%8A/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f5fa18568db:0x41dfa941b37ac5bf!8m2!3d14.004957!4d100.6413453!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQ5jYW5uYWJpc19zdG9yZeABAA!16s%2Fg%2F11kc97v2m6?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5.0,207,,,oc_120,ci_120,option_120,review_120,rungsit,5.258626833930077,5.3413121514658695,6.830406247443544
Little u cafe,13.993208,100.642625,"https://www.google.com/maps/place/Little+u+cafe/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f0196cfd9ad:0x6a08a2d40ca5e38e!8m2!3d13.993208!4d100.642625!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11nl9cy9xc?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,27,฿1-100 ต่อคน,7.0,oc_121,ci_121,option_121,review_121,rungsit,5.151526104449186,4.962678562120948,6.204227394883862
Nadin Cafe’,14.0094396,100.6884529,"https://www.google.com/maps/place/Nadin+Cafe%E2%80%99/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f81888584e7:0x29021e819aff7bf4!8m2!3d14.0094396!4d100.6884529!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11pcs7cxdb?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.5,168,฿100-200 ต่อคน,53.0,oc_122,ci_122,option_122,review_122,rungsit,10.305834441675064,10.218633513087177,11.430864830564511
Breadtory Cafe (เบรดทอรี่คาเฟ่),14.0052071,100.5713626,"https://www.google.com/maps/place/Breadtory+Cafe+(%E0%B9%80%E0%B8%9A%E0%B8%A3%E0%B8%94%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88)/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281c47cd77973:0xb17280674907f12c!8m2!3d14.0052071!4d100.5713626!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11rjrz11rb?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,393,฿100-200 ต่อคน,160.0,oc_123,ci_123,option_123,review_123,rungsit,3.031436553039141,3.9510280436624616,4.928263720664316
กาแฟชายทุ่ง,14.0038013,100.694403,"https://www.google.com/maps/place/%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%8A%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f6da28e79f9:0xe5cd8f71652725ff!8m2!3d14.0038013!4d100.694403!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11f9_q7n87?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,3448,฿100-200 ต่อคน,286.0,oc_124,ci_124,option_124,review_124,rungsit,10.831278796397708,10.66637622652851,11.777079858632218
Phuffle coffee,13.9877855,100.6364065,"https://www.google.com/maps/place/Phuffle+coffee/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f0052e5cacb:0xe65305c819492ade!8m2!3d13.9877855!4d100.6364065!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11y2qjs4hn?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,114,฿100-200 ต่อคน,59.0,oc_125,ci_125,option_125,review_125,rungsit,4.480859221238776,4.1732165725014365,5.327737348264059
Robot's coffee,13.9953539,100.660081,"https://www.google.com/maps/place/Robot's+coffee/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7e57213b92a3:0x8c49f27797ad34a2!8m2!3d13.9953539!4d100.660081!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11gbl3xt_r?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.1,135,฿1-100 ต่อคน,10.0,oc_126,ci_126,option_126,review_126,rungsit,7.046979540985597,6.846345306592435,7.995510344664993
Rangsit Slow Bar,13.9846258,100.6214433,"https://www.google.com/maps/place/Rangsit%E2%80%8B+Slow%E2%80%8B+Bar%E2%80%8B/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f2ffe70d769:0x4bbb56ee5e7d8eff!8m2!3d13.9846258!4d100.6214433!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11qzlwq9f_?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,17,฿1-100 ต่อคน,6.0,oc_127,ci_127,option_127,review_127,rungsit,2.928533385453629,2.5228162882338157,3.7549912652665722
