id_open_close_main,day_open_close,open,close
oc_800,วันจันทร์,06.00,20.00
oc_800,วันอังคาร,06.00,20.00
oc_800,วันพุธ,06.00,20.00
oc_800,วันพฤหัสบดี,06.00,20.00
oc_800,วันศุกร์,06.00,20.00
oc_800,วันเสาร์,06.00,20.00
oc_800,วันอาทิตย์,06.00,20.00
oc_801,วันจันทร์,06.00,20.00
oc_801,วันอังคาร,06.00,20.00
oc_801,วันพุธ,06.00,20.00
oc_801,วันพฤหัสบดี,06.00,20.00
oc_801,วันศุกร์,06.00,20.00
oc_801,วันเสาร์,06.00,20.00
oc_801,วันอาทิตย์,06.00,20.00
oc_802,วันจันทร์,06.00,20.00
oc_802,วันอังคาร,06.00,20.00
oc_802,วันพุธ,06.00,20.00
oc_802,วันพฤหัสบดี,06.00,20.00
oc_802,วันศุกร์,06.00,20.00
oc_802,วันเสาร์,06.00,20.00
oc_802,วันอาทิตย์,06.00,20.00
oc_803,วันจันทร์,06.00,20.00
oc_803,วันอังคาร,06.00,20.00
oc_803,วันพุธ,06.00,20.00
oc_803,วันพฤหัสบดี,06.00,20.00
oc_803,วันศุกร์,06.00,20.00
oc_803,วันเสาร์,06.00,20.00
oc_803,วันอาทิตย์,07.00,18.00
,,,
oc_805,วันจันทร์,06.00,18.00
oc_805,วันอังคาร,06.00,18.00
oc_805,วันพุธ,06.00,18.00
oc_805,วันพฤหัสบดี,06.00,18.00
oc_805,วันศุกร์,06.00,18.00
oc_805,วันเสาร์,06.00,18.00
oc_805,วันอาทิตย์,06.00,18.00
oc_806,วันจันทร์,07.00,19.00
oc_806,วันอังคาร,07.00,19.00
oc_806,วันพุธ,07.00,19.00
oc_806,วันพฤหัสบดี,07.00,19.00
oc_806,วันศุกร์,07.00,19.00
oc_806,วันเสาร์,07.00,19.00
oc_806,วันอาทิตย์,07.00,19.00
oc_807,วันจันทร์,06.00,20.00
oc_807,วันอังคาร,06.00,20.00
oc_807,วันพุธ,06.00,20.00
oc_807,วันพฤหัสบดี,06.00,20.00
oc_807,วันศุกร์,06.00,20.00
oc_807,วันเสาร์,06.00,20.00
oc_807,วันอาทิตย์,07.00,18.00
oc_808,วันจันทร์,07.30,20.00
oc_808,วันอังคาร,07.30,22.00
oc_808,วันพุธ,07.30,20.00
oc_808,วันพฤหัสบดี,07.30,20.00
oc_808,วันศุกร์,07.30,20.00
oc_808,วันเสาร์,07.30,20.00
oc_808,วันอาทิตย์,09.00,20.00
