id_customer_main,customer,customer_day,time,percent
ci_600,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,21:00:00,0.0
ci_600,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี,22:00:00,0.0
ci_600,โดยปกติแล้วเวลา 05:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,05:00:00,0.0
ci_600,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 33% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,06:00:00,33.0
ci_600,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 53% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,07:00:00,53.0
ci_600,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 60% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,08:00:00,60.0
ci_600,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 61% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,09:00:00,61.0
ci_600,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 63% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,10:00:00,63.0
ci_600,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 64% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,11:00:00,64.0
ci_600,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 70% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,12:00:00,70.0
ci_600,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 70% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,13:00:00,70.0
ci_600,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 57% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,14:00:00,57.0
ci_600,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 43% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,15:00:00,43.0
ci_600,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 35% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,16:00:00,35.0
ci_600,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 35% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,17:00:00,35.0
ci_600,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 34% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,18:00:00,34.0
ci_600,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 26% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,19:00:00,26.0
ci_600,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,20:00:00,0.0
ci_600,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,21:00:00,0.0
ci_600,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์,22:00:00,0.0
ci_600,โดยปกติแล้วเวลา 05:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,05:00:00,0.0
ci_600,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 32% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,06:00:00,32.0
ci_600,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 48% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,07:00:00,48.0
ci_600,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 64% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,08:00:00,64.0
ci_600,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 77% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,09:00:00,77.0
ci_600,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 85% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,10:00:00,85.0
ci_600,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 83% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,11:00:00,83.0
ci_600,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 80% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,12:00:00,80.0
ci_600,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 76% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,13:00:00,76.0
ci_600,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 68% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,14:00:00,68.0
ci_600,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 55% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,15:00:00,55.0
ci_600,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 44% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,16:00:00,44.0
ci_600,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 33% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,17:00:00,33.0
ci_600,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 30% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,18:00:00,30.0
ci_600,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 28% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,19:00:00,28.0
ci_600,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,20:00:00,0.0
ci_600,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์,21:00:00,0.0
