id_option_main,option
option_87,สั่งกลับบ้าน
option_87,นั่งรับประทานที่ร้าน
option_87,กาแฟรสชาติเยี่ยม
option_87,ขนมหวานรสชาติเยี่ยม
option_87,ตัวเลือกชารสเลิศ
option_87,รับประทานอาหารคนเดียว
option_87,กาแฟ
option_87,อาหารจานเล็ก
option_87,ของหวาน
option_87,ห้องน้ำ
option_87,ความเป็นกันเอง
option_87,ทันสมัย
option_87,อบอุ่น
option_87,ขาจร
option_87,นักศึกษามหาวิทยาลัย
option_87,มาเป็นกลุ่ม
option_87,รับจอง
option_87,เมนูสำหรับเด็ก
option_87,เหมาะสำหรับเด็ก
option_87,ที่จอดรถริมถนนแบบไม่เสียค่าใช้จ่าย
option_88,สั่งกลับบ้าน
option_88,นั่งรับประทานที่ร้าน
option_88,กาแฟรสชาติเยี่ยม
option_88,ขนมหวานรสชาติเยี่ยม
option_88,ตัวเลือกชารสเลิศ
option_88,รับประทานอาหารคนเดียว
option_88,กาแฟ
option_88,ของหวาน
option_88,ห้องน้ำ
option_88,ความเป็นกันเอง
option_88,ทันสมัย
option_88,อบอุ่น
option_88,มาเป็นกลุ่ม
option_88,รับจอง
option_88,เมนูสำหรับเด็ก
option_88,ที่จอดรถริมถนนแบบไม่เสียค่าใช้จ่าย
option_89,ทางเข้าสำหรับเก้าอี้รถเข็น
option_89,ที่จอดรถที่เก้าอี้รถเข็นสามารถใช้ได้
option_89,ที่นั่งสำหรับเก้าอี้รถเข็น
option_89,ห้องน้ำรองรับเก้าอี้รถเข็น
option_89,ที่นั่งกลางแจ้ง
option_89,บริการจัดส่ง
option_89,สั่งกลับบ้าน
option_89,นั่งรับประทานที่ร้าน
option_89,กาแฟรสชาติเยี่ยม
option_89,การแสดงสด
option_89,ขนมหวานรสชาติเยี่ยม
option_89,ดนตรีสด
option_89,ตัวเลือกชารสเลิศ
option_89,อาหารกลางวัน
option_89,อาหารค่ำ
option_89,รับประทานอาหารคนเดียว
option_89,เหมาะกับการทำงานด้วยแล็ปท็อป
option_89,กาแฟ
option_89,ค็อกเทล
option_89,ช่วงลดราคาเครื่องดื่ม
option_89,ตัวเลือกสำหรับมังสวิรัติ
option_89,ไวน์
option_89,เหล้าดีกรีสูง
option_89,อาหารจานด่วน
option_89,อาหารจานเล็ก
option_89,อาหารมื้อดึก
option_89,แอลกอฮอล์
option_89,อาหารเช้า
option_89,อาหารมื้อสาย
option_89,อาหารกลางวัน
option_89,อาหารค่ำ
option_89,บริการจัดเลี้ยง
option_89,ของหวาน
option_89,ที่นั่ง
option_89,มีบาร์
option_89,ห้องน้ำ
option_89,Wi-Fi
option_89,Wi-Fi ฟรี
option_89,ความเป็นกันเอง
option_89,เงียบ
option_89,ทันสมัย
option_89,โรแมนติก
option_89,อบอุ่น
option_89,ขาจร
option_89,นักศึกษามหาวิทยาลัย
option_89,พื้นที่ที่ยอมรับบุคคลข้ามเพศ
option_89,มาเป็นกลุ่ม
option_89,เหมาะสำหรับครอบครัว
option_89,เหมาะสำหรับ LGBTQ+
option_89,รับจอง
