id_open_close_main,day_open_close,open,close
oc_109,วันศุกร์,11.30,17.30
oc_109,วันเสาร์,11.30,17.30
oc_109,วันอาทิตย์,11.30,17.30
oc_109,วันจันทร์,11.30,17.30
oc_109,วันอังคาร,0,0
oc_109,วันพุธ,0,0
oc_109,วันพฤหัสบดี,11.30,17.30
oc_110,วันศุกร์,09.00,17.30
oc_110,วันเสาร์,09.00,17.30
oc_110,วันอาทิตย์,09.00,17.30
oc_110,วันจันทร์,09.00,17.30
oc_110,วันอังคาร,09.00,17.30
oc_110,วันพุธ,09.00,17.30
oc_110,วันพฤหัสบดี,09.00,17.30
oc_111,วันศุกร์,09.00,16.00
oc_111,วันเสาร์,09.00,16.00
oc_111,วันอาทิตย์,09.00,16.00
oc_111,วันจันทร์,09.00,16.00
oc_111,วันอังคาร,09.00,16.00
oc_111,วันพุธ,09.00,16.00
oc_111,วันพฤหัสบดี,09.00,16.00
oc_112,วันศุกร์,07.00,16.00
oc_112,วันเสาร์,07.00,16.00
oc_112,วันอาทิตย์,0,0
oc_112,วันจันทร์,07.00,16.00
oc_112,วันอังคาร,07.00,16.00
oc_112,วันพุธ,07.00,16.00
oc_112,วันพฤหัสบดี,07.00,16.00
