id_option_main,option
option_199,รับสินค้าโดยไม่ต้องลงจากรถ
option_199,บริการจัดส่ง
option_199,สั่งกลับบ้าน
option_199,นั่งรับประทานที่ร้าน
option_199,ตัวเลือกชารสเลิศ
option_199,อาหารกลางวัน
option_199,อาหารค่ำ
option_199,รับประทานอาหารคนเดียว
option_199,อาหารจานด่วน
option_199,อาหารจานเล็ก
option_199,อาหารมื้อสาย
option_199,อาหารกลางวัน
option_199,อาหารค่ำ
option_199,ห้องน้ำ
option_199,ความเป็นกันเอง
option_199,ทันสมัย
option_199,มาเป็นกลุ่ม
option_199,รับจอง
option_199,เมนูสำหรับเด็ก
option_199,เหมาะสำหรับเด็ก
option_199,หาที่จอดค่อนข้างยาก
option_199,ที่จอดรถแบบไม่เสียค่าใช้จ่าย
option_199,ที่จอดรถริมถนนแบบไม่เสียค่าใช้จ่าย
option_200,ที่จอดรถที่เก้าอี้รถเข็นสามารถใช้ได้
option_200,ระบุว่ามีเจ้าของเป็นผู้หญิง
option_200,จัดส่งโดยไม่สัมผัส
option_200,บริการจัดส่ง
option_200,สั่งกลับบ้าน
option_200,นั่งรับประทานที่ร้าน
option_200,กาแฟรสชาติเยี่ยม
option_200,ขนมหวานรสชาติเยี่ยม
option_200,ตัวเลือกชารสเลิศ
option_200,อาหารเช้า
option_200,รับประทานอาหารคนเดียว
option_200,เหมาะกับการทำงานด้วยแล็ปท็อป
option_200,กาแฟ
option_200,อาหารจานเล็ก
option_200,อาหารเช้า
option_200,ของหวาน
option_200,ความเป็นกันเอง
option_200,อบอุ่น
option_200,ขาจร
option_200,นักศึกษามหาวิทยาลัย
option_200,มาเป็นกลุ่ม
option_200,บัตรเครดิต
option_200,บัตรเดบิต
option_200,เมนูสำหรับเด็ก
option_200,เหมาะสำหรับเด็ก
option_200,ที่จอดรถริมถนนแบบไม่เสียค่าใช้จ่าย
option_201,บริการจัดส่ง
option_201,สั่งกลับบ้าน
option_201,นั่งรับประทานที่ร้าน
option_201,กาแฟรสชาติเยี่ยม
option_201,ขนมหวานรสชาติเยี่ยม
option_201,ตัวเลือกชารสเลิศ
option_201,รับประทานอาหารคนเดียว
option_201,กาแฟ
option_201,ของหวาน
option_201,ห้องน้ำ
option_201,ความเป็นกันเอง
option_201,เงียบ
option_201,ทันสมัย
option_201,อบอุ่น
option_201,ขาจร
option_201,นักศึกษามหาวิทยาลัย
option_201,มาเป็นกลุ่ม
option_201,เหมาะสำหรับเด็ก
option_201,ที่จอดรถริมถนนแบบไม่เสียค่าใช้จ่าย
option_202,รับสินค้าโดยไม่ต้องลงจากรถ
option_202,จัดส่งโดยไม่สัมผัส
option_202,บริการจัดส่ง
option_202,สั่งกลับบ้าน
option_202,นั่งรับประทานที่ร้าน
option_202,กาแฟรสชาติเยี่ยม
option_202,ขนมหวานรสชาติเยี่ยม
option_202,ตัวเลือกชารสเลิศ
option_202,กาแฟ
option_202,ของหวาน
option_202,ความเป็นกันเอง
option_202,ทันสมัย
option_202,อบอุ่น
option_202,ขาจร
option_202,นักศึกษามหาวิทยาลัย
option_202,รับจอง
option_202,เมนูสำหรับเด็ก
option_202,เหมาะสำหรับเด็ก
option_202,ที่จอดรถริมถนนแบบไม่เสียค่าใช้จ่าย
option_203,ที่นั่งสำหรับเก้าอี้รถเข็น
option_203,ระบบอำนวยความสะดวกช่วยเพิ่มการได้ยิน
option_203,ห้องน้ำรองรับเก้าอี้รถเข็น
option_203,ระบุว่ามีเจ้าของเป็นผู้หญิง
option_203,รับสินค้าโดยไม่ต้องลงจากรถ
option_203,บริการจัดส่ง
option_203,มารับของที่ร้าน
option_203,การเลือกซื้อในร้านค้า
option_203,การเปิดให้บริการที่หน้าร้าน
option_203,การจัดส่งวันเดียวกัน
option_203,ห้องน้ำไม่แบ่งเพศ
option_203,Wi-Fi
option_203,Wi-Fi ฟรี
option_203,พื้นที่ที่ยอมรับบุคคลข้ามเพศ
option_203,เหมาะสำหรับ LGBTQ+
option_203,แวะในช่วงเวลาสั้นๆ
option_203,อุปกรณ์อิเล็กทรอนิกส์
option_203,การชำระเงินผ่าน NFC บนอุปกรณ์เคลื่อนที่
option_203,บัตรเครดิต
option_203,บัตรเดบิต
option_203,บัตรเครดิต
option_203,ที่จอดรถในพื้นที่
option_203,ที่จอดรถแบบไม่เสียค่าใช้จ่าย
option_203,ที่จอดรถริมถนนแบบไม่เสียค่าใช้จ่าย
option_204,สั่งกลับบ้าน
option_204,นั่งรับประทานที่ร้าน
option_204,กาแฟรสชาติเยี่ยม
option_204,ขนมหวานรสชาติเยี่ยม
option_204,ตัวเลือกชารสเลิศ
option_204,กาแฟ
option_204,ของหวาน
option_204,ความเป็นกันเอง
option_204,ทันสมัย
option_204,อบอุ่น
option_204,ขาจร
option_204,นักศึกษามหาวิทยาลัย
option_204,มาเป็นกลุ่ม
option_205,ที่นั่งกลางแจ้ง
option_205,บริการจัดส่ง
option_205,สั่งกลับบ้าน
option_205,นั่งรับประทานที่ร้าน
option_205,กาแฟรสชาติเยี่ยม
option_205,ขนมหวานรสชาติเยี่ยม
option_205,ตัวเลือกชารสเลิศ
option_205,อาหารกลางวัน
option_205,อาหารค่ำ
option_205,รับประทานอาหารคนเดียว
option_205,เหมาะกับการทำงานด้วยแล็ปท็อป
option_205,กาแฟ
option_205,อาหารจานด่วน
option_205,อาหารจานเล็ก
option_205,อาหารมื้อดึก
option_205,อาหารมื้อสาย
option_205,อาหารกลางวัน
option_205,อาหารค่ำ
option_205,ของหวาน
option_205,ที่นั่ง
option_205,ห้องน้ำ
option_205,ความเป็นกันเอง
option_205,ทันสมัย
option_205,อบอุ่น
option_205,มาเป็นกลุ่ม
option_205,รับจอง
option_205,เมนูสำหรับเด็ก
