id_option_main,option
option_243,จัดส่งโดยไม่สัมผัส
option_243,บริการจัดส่ง
option_243,นั่งรับประทานที่ร้าน
option_243,กาแฟรสชาติเยี่ยม
option_243,ขนมหวานรสชาติเยี่ยม
option_243,ตัวเลือกชารสเลิศ
option_243,รับประทานอาหารคนเดียว
option_243,เหมาะกับการทำงานด้วยแล็ปท็อป
option_243,กาแฟ
option_243,อาหารจานเล็ก
option_243,ของหวาน
option_243,ที่นั่ง
option_243,ความเป็นกันเอง
option_243,เงียบ
option_243,ทันสมัย
option_243,อบอุ่น
option_243,ขาจร
option_243,นักศึกษามหาวิทยาลัย
option_243,มาเป็นกลุ่ม
option_243,รับจอง
option_243,เมนูสำหรับเด็ก
option_243,หาที่จอดค่อนข้างยาก
option_243,ที่จอดรถแบบไม่เสียค่าใช้จ่าย
option_243,ที่จอดรถริมถนนแบบไม่เสียค่าใช้จ่าย
option_244,ทางเข้าสำหรับเก้าอี้รถเข็น
option_244,ที่จอดรถที่เก้าอี้รถเข็นสามารถใช้ได้
option_244,ที่นั่งสำหรับเก้าอี้รถเข็น
option_244,ห้องน้ำรองรับเก้าอี้รถเข็น
option_244,จัดส่งโดยไม่สัมผัส
option_244,บริการจัดส่ง
option_244,สั่งกลับบ้าน
option_244,นั่งรับประทานที่ร้าน
option_244,กาแฟรสชาติเยี่ยม
option_244,ขนมหวานรสชาติเยี่ยม
option_244,ตัวเลือกชารสเลิศ
option_244,รับประทานอาหารคนเดียว
option_244,เหมาะกับการทำงานด้วยแล็ปท็อป
option_244,กาแฟ
option_244,อาหารจานเล็ก
option_244,แอลกอฮอล์
option_244,อาหารเช้า
option_244,อาหารมื้อสาย
option_244,ของหวาน
option_244,มีบาร์
option_244,ห้องน้ำ
option_244,ความเป็นกันเอง
option_244,ทันสมัย
option_244,อบอุ่น
option_244,ขาจร
option_244,นักศึกษามหาวิทยาลัย
option_244,มาเป็นกลุ่ม
option_244,
option_244,รับจอง
option_244,การชำระเงินผ่าน NFC บนอุปกรณ์เคลื่อนที่
option_244,บัตรเครดิต
option_244,บัตรเดบิต
option_244,บัตรเครดิต
option_244,เหมาะสำหรับเด็ก
option_244,มีที่จอดจำนวนมาก
option_244,ที่จอดรถแบบไม่เสียค่าใช้จ่าย
option_245,สั่งกลับบ้าน
option_245,กาแฟรสชาติเยี่ยม
option_245,ขนมหวานรสชาติเยี่ยม
option_245,ตัวเลือกชารสเลิศ
option_245,กาแฟ
option_245,ของหวาน
option_245,ความเป็นกันเอง
option_245,ทันสมัย
option_245,ขาจร
option_245,เมนูสำหรับเด็ก
option_246,สั่งกลับบ้าน
option_246,นั่งรับประทานที่ร้าน
option_246,กาแฟรสชาติเยี่ยม
option_246,ขนมหวานรสชาติเยี่ยม
option_246,ตัวเลือกชารสเลิศ
option_246,รับประทานอาหารคนเดียว
option_246,กาแฟ
option_246,ของหวาน
option_246,ความเป็นกันเอง
option_246,ทันสมัย
option_246,การชำระเงินผ่าน NFC บนอุปกรณ์เคลื่อนที่
option_246,เมนูสำหรับเด็ก
option_246,เหมาะสำหรับเด็ก
option_246,ที่จอดรถแบบไม่เสียค่าใช้จ่าย
option_246,อนุญาตให้สุนัขอยู่ด้านนอก
option_247,จัดส่งโดยไม่สัมผัส
option_247,บริการจัดส่ง
option_247,ไดรฟ์ทรู
option_247,สั่งกลับบ้าน
option_247,กาแฟ
option_247,รับจอง
option_248,บริการจัดส่ง
option_248,สั่งกลับบ้าน
option_248,นั่งรับประทานที่ร้าน
option_248,กาแฟรสชาติเยี่ยม
option_248,ตัวเลือกชารสเลิศ
option_248,รับประทานอาหารคนเดียว
option_248,กาแฟ
option_248,เบียร์
option_248,แอลกอฮอล์
option_248,ความเป็นกันเอง
option_248,ทันสมัย
option_248,อบอุ่น
option_248,ขาจร
option_248,ที่จอดรถริมถนนแบบไม่เสียค่าใช้จ่าย
option_249,บริการจัดส่ง
option_249,สั่งกลับบ้าน
option_249,นั่งรับประทานที่ร้าน
option_249,กาแฟรสชาติเยี่ยม
option_249,ขนมหวานรสชาติเยี่ยม
option_249,ตัวเลือกชารสเลิศ
option_249,รับประทานอาหารคนเดียว
option_249,กาแฟ
option_249,ของหวาน
option_249,ความเป็นกันเอง
option_249,ทันสมัย
option_249,อบอุ่น
option_249,ขาจร
option_249,มาเป็นกลุ่ม
option_249,เมนูสำหรับเด็ก
option_249,เหมาะสำหรับเด็ก
option_250,ที่นั่งกลางแจ้ง
option_250,สั่งกลับบ้าน
option_250,นั่งรับประทานที่ร้าน
option_250,กาแฟรสชาติเยี่ยม
option_250,ขนมหวานรสชาติเยี่ยม
option_250,ตัวเลือกชารสเลิศ
option_250,รับประทานอาหารคนเดียว
option_250,เหมาะกับการทำงานด้วยแล็ปท็อป
option_250,กาแฟ
option_250,อาหารจานเล็ก
option_250,ของหวาน
option_250,ที่นั่ง
option_250,ห้องน้ำ
option_250,ความเป็นกันเอง
option_250,ทันสมัย
option_250,อบอุ่น
option_250,ขาจร
option_250,นักศึกษามหาวิทยาลัย
option_250,มาเป็นกลุ่ม
option_250,เมนูสำหรับเด็ก
option_250,เหมาะสำหรับเด็ก
option_250,ที่จอดรถริมถนนแบบไม่เสียค่าใช้จ่าย
option_251,ระบุว่ามีเจ้าของเป็นผู้หญิง
option_251,บริการจัดส่ง
option_251,สั่งกลับบ้าน
option_251,นั่งรับประทานที่ร้าน
option_251,กาแฟรสชาติเยี่ยม
option_251,ขนมหวานรสชาติเยี่ยม
option_251,ตัวเลือกชารสเลิศ
option_251,กาแฟ
option_251,อาหารเช้า
option_251,ของหวาน
option_251,ความเป็นกันเอง
option_251,ทันสมัย
option_251,ขาจร
option_251,มาเป็นกลุ่ม
option_251,การชำระเงินผ่าน NFC บนอุปกรณ์เคลื่อนที่
option_251,เมนูสำหรับเด็ก
option_252,สั่งกลับบ้าน
option_252,นั่งรับประทานที่ร้าน
option_252,กาแฟรสชาติเยี่ยม
