id_customer_main,customer,customer_day
ci_145,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 29% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 51% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 62% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 67% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 83% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 70% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_145,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 37% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 54% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 48% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 51% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 62% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 37% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันจันทร์
ci_145,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 27% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 27% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 29% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 37% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 43% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 43% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 51% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 45% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 37% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอังคาร
ci_145,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 51% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 51% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 64% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 54% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพุธ
ci_145,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 37% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 72% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 75% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 83% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 70% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 75% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 75% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 91% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 67% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 51% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันพฤหัสบดี
ci_145,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 21% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 48% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 75% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 91% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 72% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 64% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 62% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 62% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 23:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันศุกร์
ci_145,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 11:00 จะมีลูกค้าประมาณ 59% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 12:00 จะมีลูกค้าประมาณ 67% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 13:00 จะมีลูกค้าประมาณ 75% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 14:00 จะมีลูกค้าประมาณ 86% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 15:00 จะมีลูกค้าประมาณ 78% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 16:00 จะมีลูกค้าประมาณ 75% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 17:00 จะมีลูกค้าประมาณ 91% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 18:00 จะมีลูกค้าประมาณ 100% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 19:00 จะมีลูกค้าประมาณ 89% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 20:00 จะมีลูกค้าประมาณ 56% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 21:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_145,โดยปกติแล้วเวลา 22:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันเสาร์
ci_146,โดยปกติแล้วเวลา 06:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_146,โดยปกติแล้วเวลา 07:00 จะมีลูกค้าประมาณ 0% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_146,โดยปกติแล้วเวลา 08:00 จะมีลูกค้าประมาณ 33% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_146,โดยปกติแล้วเวลา 09:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
ci_146,โดยปกติแล้วเวลา 10:00 จะมีลูกค้าประมาณ 40% เทียบกับช่วงเวลาที่มีลูกค้ามากที่สุด,วันอาทิตย์
