id_open_close_main,day_open_close,open,close
oc_400,วันเสาร์,10.00,23.00
oc_400,วันอาทิตย์,10.00,23.00
oc_400,วันจันทร์,10.00,23.00
oc_400,วันอังคาร,10.00,23.00
oc_400,วันพุธ,10.00,23.00
oc_400,วันพฤหัสบดี,10.00,23.00
oc_400,วันศุกร์,10.00,23.00
oc_401,วันเสาร์,12.00,22.00
oc_401,วันอาทิตย์,12.00,22.00
oc_401,วันจันทร์,12.00,22.00
oc_401,วันอังคาร,12.00,22.00
oc_401,วันพุธ,12.00,22.00
oc_401,วันพฤหัสบดี,12.00,22.00
oc_401,วันศุกร์,12.00,22.00
oc_402,วันเสาร์,10.30,21.30
oc_402,วันอาทิตย์,10.30,21.30
oc_402,วันจันทร์,10.30,21.30
oc_402,วันอังคาร,10.30,21.30
oc_402,วันพุธ,10.30,21.30
oc_402,วันพฤหัสบดี,10.30,21.30
oc_402,วันศุกร์,10.30,21.30
oc_403,วันเสาร์,12.00,22.00
oc_403,วันอาทิตย์,12.00,22.00
oc_403,วันจันทร์,12.00,22.00
oc_403,วันอังคาร,12.00,22.00
oc_403,วันพุธ,12.00,22.00
oc_403,วันพฤหัสบดี,12.00,22.00
oc_403,วันศุกร์,12.00,22.00
,,,
oc_405,วันเสาร์,11.00,00.00
oc_405,วันอาทิตย์,11.00,00.00
oc_405,วันจันทร์,11.00,23.00
oc_405,วันอังคาร,11.00,23.00
oc_405,วันพุธ,11.00,23.00
oc_405,วันพฤหัสบดี,11.00,23.00
oc_405,วันศุกร์,11.00,23.00
oc_406,วันเสาร์,10.00,21.00
oc_406,วันอาทิตย์,10.00,21.00
oc_406,วันจันทร์,10.00,21.00
oc_406,วันอังคาร,10.00,21.00
oc_406,วันพุธ,10.00,21.00
oc_406,วันพฤหัสบดี,10.00,21.00
oc_406,วันศุกร์,10.00,21.00
oc_407,วันเสาร์,10.00,02.00
oc_407,วันอาทิตย์,10.00,02.00
oc_407,วันจันทร์,10.00,02.00
oc_407,วันอังคาร,10.00,02.00
oc_407,วันพุธ,10.00,02.00
oc_407,วันพฤหัสบดี,10.00,02.00
oc_407,วันศุกร์,10.00,02.00
