id_open_close_main,day_open_close,open,close
,,,
oc_24,วันพฤหัสบดี,10.00,21.00
oc_24,วันศุกร์,10.00,21.00
oc_24,วันเสาร์,10.00,21.00
oc_24,วันอาทิตย์,10.00,21.00
oc_24,วันจันทร์,10.00,21.00
oc_24,วันอังคาร,10.00,21.00
oc_24,วันพุธ,10.00,21.00
oc_25,วันพฤหัสบดี,15.00,23.00
oc_25,วันศุกร์,15.00,23.00
oc_25,วันเสาร์,15.00,23.00
oc_25,วันอาทิตย์,15.00,23.00
oc_25,วันจันทร์,15.00,23.00
oc_25,วันอังคาร,15.00,23.00
oc_25,วันพุธ,15.00,23.00
oc_26,วันพฤหัสบดี,09.30,17.00
oc_26,วันศุกร์,09.30,17.00
oc_26,วันเสาร์,09.30,17.00
oc_26,วันอาทิตย์,09.30,17.00
oc_26,วันจันทร์,09.30,17.00
oc_26,วันอังคาร,09.30,17.00
oc_26,วันพุธ,0,0
oc_27,วันพฤหัสบดี,09.00,21.00
oc_27,วันศุกร์,09.00,21.00
oc_27,วันเสาร์,09.00,21.00
oc_27,วันอาทิตย์,09.00,21.00
oc_27,วันจันทร์,09.00,21.00
oc_27,วันอังคาร,09.00,21.00
oc_27,วันพุธ,09.00,21.00
oc_28,วันพฤหัสบดี,07.30,18.00
oc_28,วันศุกร์,07.30,18.00
oc_28,วันเสาร์,07.30,18.00
oc_28,วันอาทิตย์,07.30,18.00
oc_28,วันจันทร์,07.30,18.00
oc_28,วันอังคาร,07.30,18.00
oc_28,วันพุธ,07.30,18.00
oc_29,วันพฤหัสบดี,09.00,20.00
oc_29,วันศุกร์,09.00,20.00
oc_29,วันเสาร์,09.00,20.00
oc_29,วันอาทิตย์,09.00,20.00
oc_29,วันจันทร์,0,0
oc_29,วันอังคาร,09.00,20.00
oc_29,วันพุธ,0,0
oc_30,วันพฤหัสบดี,08.00,18.00
oc_30,วันศุกร์,08.00,18.00
oc_30,วันเสาร์,08.00,18.00
oc_30,วันอาทิตย์,08.00,18.00
oc_30,วันจันทร์,08.00,18.00
oc_30,วันอังคาร,08.00,18.00
oc_30,วันพุธ,08.00,18.00
,,,
oc_32,วันพฤหัสบดี,09.00,00.00
oc_32,วันศุกร์,09.00,00.00
oc_32,วันเสาร์,09.00,00.00
oc_32,วันอาทิตย์,09.00,00.00
oc_32,วันจันทร์,09.00,00.00
oc_32,วันอังคาร,09.00,00.00
oc_32,วันพุธ,09.00,00.00
,,,
oc_34,วันพฤหัสบดี,07.00,17.30
oc_34,วันศุกร์,07.00,17.30
oc_34,วันเสาร์,07.00,17.30
oc_34,วันอาทิตย์,07.00,17.30
oc_34,วันจันทร์,07.00,17.30
oc_34,วันอังคาร,07.00,17.30
oc_34,วันพุธ,07.00,17.30
